b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0010	NC_014760.1_0773	91.7	24	2	0	1	24	1	24	8.3e-08	46.6
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0011	NC_014760.1_0037	100.0	33	0	0	1	33	1	33	1.2e-15	72.8
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0012	NC_014760.1_0012	82.8	58	9	1	1	58	1	57	1.6e-19	86.7
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0013	NC_014760.1_0012	87.2	47	5	1	18	63	224	270	7.7e-19	84.3
b9dcd5a1-896e-4988-b66b-bc821a1f3e48_0014	NC_014760.1_0777	77.4	31	7	0	1	31	1	31	1.6e-07	46.2
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0002	NC_014760.1_0564	88.1	42	5	0	6	47	407	448	5.5e-16	74.7
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0003	NC_014760.1_0564	82.3	124	21	1	1	123	252	375	9.5e-48	181.4
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0004	NC_014760.1_0565	75.4	65	15	1	3	67	62	125	1.6e-22	96.7
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0005	NC_014760.1_0566	96.6	87	3	0	1	87	156	242	4.0e-45	172.2
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0006	NC_014760.1_0567	100.0	68	0	0	12	79	237	304	1.3e-34	137.1
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0007	NC_014760.1_0569	100.0	20	0	0	10	29	98	117	7.1e-07	43.5
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0008	NC_014760.1_0575	95.1	61	3	0	5	65	19	79	5.1e-28	115.5
73b7e7a8-10fe-4d9e-96b2-d0dc3eb319b8_0009	NC_014760.1_0577	72.2	72	16	2	17	85	21	91	8.9e-23	97.8
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0001	NC_014760.1_0696	97.6	41	0	1	2	42	310	349	2.8e-17	78.6
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0002	NC_014760.1_0696	85.7	28	3	1	1	27	386	413	3.0e-08	48.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0003	NC_014760.1_0692	85.4	48	6	1	1	48	142	188	7.1e-18	80.9
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0004	NC_014760.1_0692	85.1	74	11	0	1	74	1	74	2.7e-31	125.9
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0005	NC_014760.1_0690	86.5	52	7	0	1	52	190	241	4.0e-23	98.6
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0006	NC_014760.1_0689	92.4	66	4	1	1	66	269	333	6.6e-30	121.3
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0007	NC_014760.1_0688	66.7	63	21	0	3	65	159	221	7.4e-18	81.3
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0008	NC_014760.1_0688	88.6	105	11	1	1	104	238	342	3.5e-45	172.6
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0009	NC_014760.1_0687	100.0	94	0	0	4	97	444	537	1.7e-49	186.8
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0010	NC_014760.1_0687	71.0	93	24	3	9	99	164	255	2.6e-24	103.2
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0011	NC_014760.1_0687	85.9	85	10	1	9	93	13	95	1.1e-32	131.0
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0012	NC_014760.1_0686	96.1	51	2	0	1	51	669	719	7.5e-25	104.0
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0013	NC_014760.1_0686	91.4	35	3	0	1	35	1	35	6.4e-12	60.8
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0014	NC_014760.1_0685	88.5	52	6	0	1	52	227	278	1.2e-21	94.0
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0015	NC_014760.1_0685	80.9	68	13	0	13	80	75	142	1.3e-26	110.5
bfa60fbc-4046-49ed-8b32-1e4d704f1034_0016	NC_014760.1_0685	83.3	30	5	0	1	30	1	30	3.0e-11	58.2
d4f93306-6858-445c-bb6f-796ec8dd9068_0001	NC_014760.1_0383	89.2	139	15	0	1	139	249	387	4.6e-59	219.2
d4f93306-6858-445c-bb6f-796ec8dd9068_0002	NC_014760.1_0384	89.7	97	9	1	1	96	1	97	1.6e-42	163.7
d4f93306-6858-445c-bb6f-796ec8dd9068_0003	NC_014760.1_0385	97.6	41	1	0	17	57	105	145	4.2e-16	75.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0004	NC_014760.1_0387	50.0	56	26	2	8	61	435	490	9.4e-09	50.8
d4f93306-6858-445c-bb6f-796ec8dd9068_0005	NC_014760.1_0388	84.6	78	12	0	5	82	438	515	1.4e-28	117.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0006	NC_014760.1_0388	72.4	87	22	2	1	85	318	404	1.8e-26	110.2
d4f93306-6858-445c-bb6f-796ec8dd9068_0007	NC_014760.1_0388	95.2	21	1	0	4	24	214	234	1.8e-06	43.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0008	NC_014760.1_0389	79.4	131	6	2	6	125	455	575	2.5e-53	199.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0009	NC_014760.1_0389	97.7	132	2	1	1	131	188	319	2.0e-70	256.9
d4f93306-6858-445c-bb6f-796ec8dd9068_0010	NC_014760.1_0389	81.5	81	14	1	4	84	43	122	4.5e-27	112.1
d4f93306-6858-445c-bb6f-796ec8dd9068_0012	NC_014760.1_0393	90.6	53	3	2	6	56	186	238	1.8e-20	89.7
d4f93306-6858-445c-bb6f-796ec8dd9068_0013	NC_014760.1_0393	95.1	41	2	0	29	69	2	42	4.4e-18	82.0
d4f93306-6858-445c-bb6f-796ec8dd9068_0014	NC_014760.1_0394	98.5	68	1	0	1	68	20	87	5.0e-35	138.3
d4f93306-6858-445c-bb6f-796ec8dd9068_0015	NC_014760.1_0134	97.6	83	2	0	1	83	35	117	4.5e-43	165.2
de33c73e-98c4-40e1-bb21-1bc919a6710c_0001	NC_014760.1_0167	76.3	93	22	0	11	103	130	222	2.4e-33	133.3
de33c73e-98c4-40e1-bb21-1bc919a6710c_0002	NC_014760.1_0168	97.4	76	2	0	1	76	151	226	6.1e-39	151.4
de33c73e-98c4-40e1-bb21-1bc919a6710c_0003	NC_014760.1_0417	38.6	44	27	0	1	44	1	44	2.2e-04	35.8
de33c73e-98c4-40e1-bb21-1bc919a6710c_0004	NC_014760.1_0170	91.8	61	4	1	6	66	208	267	3.3e-28	115.5
de33c73e-98c4-40e1-bb21-1bc919a6710c_0005	NC_014760.1_0170	91.8	49	4	0	1	49	428	476	7.0e-23	97.4
de33c73e-98c4-40e1-bb21-1bc919a6710c_0006	NC_014760.1_0012	95.2	84	4	0	4	87	126	209	2.6e-41	159.5
de33c73e-98c4-40e1-bb21-1bc919a6710c_0007	NC_014760.1_0177	64.7	68	22	2	1	67	160	226	8.6e-16	74.3
de33c73e-98c4-40e1-bb21-1bc919a6710c_0008	NC_014760.1_0177	81.3	48	7	2	1	47	1	47	1.1e-14	70.1
de33c73e-98c4-40e1-bb21-1bc919a6710c_0009	NC_014760.1_0134	95.6	45	2	0	1	45	235	279	3.8e-20	88.2
de33c73e-98c4-40e1-bb21-1bc919a6710c_0010	NC_014760.1_0178	59.5	37	13	1	9	43	178	214	8.1e-07	43.9
de33c73e-98c4-40e1-bb21-1bc919a6710c_0011	NC_014760.1_0180	85.0	80	12	0	1	80	1	80	3.8e-31	125.6
de33c73e-98c4-40e1-bb21-1bc919a6710c_0012	NC_014760.1_0180	70.5	61	17	1	1	60	311	371	8.1e-16	74.3
852498d4-bcff-4337-8434-890327e4cb5a_0001	NC_014760.1_0768	100.0	66	0	0	13	78	181	246	1.5e-31	127.1
852498d4-bcff-4337-8434-890327e4cb5a_0002	NC_014760.1_0770	86.7	90	11	1	1	89	309	398	6.4e-38	148.3
852498d4-bcff-4337-8434-890327e4cb5a_0003	NC_014760.1_0770	94.7	114	3	2	1	112	133	245	1.7e-51	193.7
852498d4-bcff-4337-8434-890327e4cb5a_0004	NC_014760.1_0771	85.7	56	8	0	28	83	83	138	1.4e-23	100.5
852498d4-bcff-4337-8434-890327e4cb5a_0005	NC_014760.1_0771	93.4	61	3	1	1	60	1	61	5.5e-25	104.8
852498d4-bcff-4337-8434-890327e4cb5a_0006	NC_014760.1_0773	93.9	115	6	1	1	114	265	379	1.7e-56	210.3
852498d4-bcff-4337-8434-890327e4cb5a_0007	NC_014760.1_0773	96.2	26	1	0	1	26	195	220	1.4e-09	52.8
852498d4-bcff-4337-8434-890327e4cb5a_0008	NC_014760.1_0773	100.0	29	0	0	1	29	1	29	2.6e-12	61.6
852498d4-bcff-4337-8434-890327e4cb5a_0009	NC_014760.1_0012	96.6	148	5	0	1	148	1	148	4.1e-79	285.8
852498d4-bcff-4337-8434-890327e4cb5a_0010	NC_014760.1_0012	98.4	64	1	0	1	64	261	324	3.3e-33	132.1
852498d4-bcff-4337-8434-890327e4cb5a_0011	NC_014760.1_0012	100.0	80	0	0	5	84	369	448	2.3e-40	156.4
852498d4-bcff-4337-8434-890327e4cb5a_0012	NC_014760.1_0186	99.2	121	1	0	1	121	75	195	2.6e-64	236.5
852498d4-bcff-4337-8434-890327e4cb5a_0013	NC_014760.1_0775	93.0	71	5	0	5	75	220	290	4.3e-32	128.6
852498d4-bcff-4337-8434-890327e4cb5a_0014	NC_014760.1_0037	100.0	61	0	0	1	61	319	379	7.9e-32	127.5
852498d4-bcff-4337-8434-890327e4cb5a_0015	NC_014760.1_0777	98.4	61	1	0	1	61	1	61	3.0e-28	115.5
852498d4-bcff-4337-8434-890327e4cb5a_0016	NC_014760.1_0777	86.3	175	24	0	20	194	89	263	1.9e-74	270.8
852498d4-bcff-4337-8434-890327e4cb5a_0017	NC_014760.1_0778	99.1	113	1	0	1	113	1	113	9.0e-16	75.1
852498d4-bcff-4337-8434-890327e4cb5a_0020	NC_014760.1_0785	93.0	71	5	0	1	71	43	113	5.5e-35	138.3
852498d4-bcff-4337-8434-890327e4cb5a_0021	NC_014760.1_0777	100.0	39	0	0	1	39	1	39	6.4e-16	74.7
852498d4-bcff-4337-8434-890327e4cb5a_0022	NC_014760.1_0212	95.9	49	2	0	1	49	1	49	2.7e-22	95.5
852498d4-bcff-4337-8434-890327e4cb5a_0023	NC_014760.1_0212	100.0	90	0	0	1	90	74	163	1.9e-47	179.9
852498d4-bcff-4337-8434-890327e4cb5a_0024	NC_014760.1_0212	95.2	42	2	0	1	42	210	251	1.5e-16	76.3
852498d4-bcff-4337-8434-890327e4cb5a_0025	NC_014760.1_0212	97.7	86	2	0	1	86	253	338	9.6e-49	184.1
852498d4-bcff-4337-8434-890327e4cb5a_0026	NC_014760.1_0779	84.2	76	12	0	7	82	149	224	1.9e-29	120.2
852498d4-bcff-4337-8434-890327e4cb5a_0029	NC_014760.1_0779	88.6	211	24	0	8	218	32	242	4.7e-92	329.3
852498d4-bcff-4337-8434-890327e4cb5a_0030	NC_014760.1_0782	91.1	45	4	0	6	50	186	230	1.1e-16	77.0
852498d4-bcff-4337-8434-890327e4cb5a_0031	NC_014760.1_0782	83.9	56	9	0	11	66	116	171	1.8e-21	93.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0001	NC_014760.1_0148	94.6	56	2	1	16	70	85	140	3.4e-23	99.0
cee55b62-b1ba-46bc-857d-d7186e1822e0_0002	NC_014760.1_0148	64.6	79	26	1	1	77	316	394	1.6e-18	83.6
cee55b62-b1ba-46bc-857d-d7186e1822e0_0003	NC_014760.1_0149	87.0	46	6	0	14	59	281	326	2.1e-18	82.8
cee55b62-b1ba-46bc-857d-d7186e1822e0_0004	NC_014760.1_0149	97.1	35	1	0	1	35	1	35	2.2e-13	65.9
cee55b62-b1ba-46bc-857d-d7186e1822e0_0005	NC_014760.1_0150	93.8	32	2	0	1	32	1	32	3.9e-11	57.8
cee55b62-b1ba-46bc-857d-d7186e1822e0_0006	NC_014760.1_0151	99.0	97	1	0	4	100	331	427	4.4e-53	198.7
cee55b62-b1ba-46bc-857d-d7186e1822e0_0007	NC_014760.1_0152	100.0	48	0	0	1	48	23	70	1.6e-19	86.3
cee55b62-b1ba-46bc-857d-d7186e1822e0_0008	NC_014760.1_0153	97.3	111	2	1	1	110	46	156	4.4e-57	212.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0009	NC_014760.1_0155	98.3	116	2	0	70	185	6	121	5.1e-63	232.6
cee55b62-b1ba-46bc-857d-d7186e1822e0_0010	NC_014760.1_0037	100.0	119	0	0	1	119	186	304	2.7e-65	239.6
cee55b62-b1ba-46bc-857d-d7186e1822e0_0011	NC_014760.1_0037	97.3	73	2	0	1	73	344	416	5.9e-39	151.4
cee55b62-b1ba-46bc-857d-d7186e1822e0_0012	NC_014760.1_0156	77.0	113	26	0	1	113	554	666	1.8e-43	167.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0013	NC_014760.1_0156	86.9	61	7	1	1	60	393	453	2.9e-24	102.4
cee55b62-b1ba-46bc-857d-d7186e1822e0_0014	NC_014760.1_0156	84.7	72	11	0	6	77	134	205	4.2e-30	122.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0015	NC_014760.1_0156	90.4	52	5	0	1	52	1	52	3.9e-22	95.1
cee55b62-b1ba-46bc-857d-d7186e1822e0_0016	NC_014760.1_0157	100.0	78	0	0	4	81	302	379	4.2e-41	158.7
cee55b62-b1ba-46bc-857d-d7186e1822e0_0017	NC_014760.1_0158	98.2	111	1	1	1	111	1	110	3.2e-56	209.5
cee55b62-b1ba-46bc-857d-d7186e1822e0_0018	NC_014760.1_0160	96.4	28	1	0	7	34	83	110	1.6e-10	56.6
cee55b62-b1ba-46bc-857d-d7186e1822e0_0019	NC_014760.1_0161	84.6	214	32	1	50	262	1	214	1.2e-97	348.2
cee55b62-b1ba-46bc-857d-d7186e1822e0_0020	NC_014760.1_0163	62.3	61	21	2	1	60	375	434	2.1e-11	59.7
cee55b62-b1ba-46bc-857d-d7186e1822e0_0021	NC_014760.1_0163	94.4	36	2	0	10	45	288	323	2.4e-14	68.9
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0001	NC_014760.1_0777	88.5	52	4	1	1	50	42	93	1.4e-18	83.2
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0002	NC_014760.1_0778	99.2	119	1	0	7	125	121	239	2.3e-30	123.6
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0003	NC_014760.1_0778	90.9	33	3	0	1	33	1	33	2.3e-11	58.9
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0005	NC_014760.1_0785	86.7	90	10	2	3	91	94	182	8.1e-40	154.8
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0006	NC_014760.1_0786	96.9	32	1	0	1	32	66	97	1.9e-11	59.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0007	NC_014760.1_0777	86.5	37	5	0	39	75	6	42	4.7e-12	62.8
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0008	NC_014760.1_0212	100.0	24	0	0	1	24	1	24	7.1e-10	53.5
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0009	NC_014760.1_0779	80.3	76	15	0	6	81	149	224	8.6e-27	111.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0011	NC_014760.1_0783	100.0	25	0	0	6	30	15	39	4.0e-10	56.2
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0012	NC_014760.1_0779	100.0	71	0	0	5	75	148	218	2.3e-33	133.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0013	NC_014760.1_0782	97.3	75	2	0	7	81	252	326	5.6e-33	131.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0014	NC_014760.1_0782	92.5	53	3	1	5	56	191	243	7.6e-19	84.3
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0015	NC_014760.1_0782	100.0	39	0	0	18	56	111	149	1.1e-16	77.0
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0016	NC_014760.1_0791	64.1	39	11	2	1	37	1	38	9.9e-06	40.0
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0017	NC_014760.1_0791	86.2	29	4	0	2	30	154	182	1.1e-09	54.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0018	NC_014760.1_0780	92.3	39	3	0	1	39	1	39	8.1e-15	70.5
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0021	NC_014760.1_0781	100.0	37	0	0	1	37	1	37	1.3e-15	74.7
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0022	NC_014760.1_0134	100.0	53	0	0	1	53	386	438	8.1e-26	107.5
d2b4f2bd-1bb1-4364-85ad-3e0b4235ce16_0023	NC_014760.1_0134	80.0	125	23	2	1	124	1	124	1.2e-48	184.5
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0001	NC_014760.1_0224	75.8	66	16	0	7	72	275	340	9.4e-21	90.9
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0002	NC_014760.1_0224	76.2	84	18	2	1	82	377	460	2.4e-26	109.8
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0003	NC_014760.1_0223	82.2	101	18	0	7	107	33	133	3.9e-39	152.5
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0004	NC_014760.1_0222	70.3	37	11	0	1	37	1	37	5.5e-07	45.4
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0005	NC_014760.1_0221	75.8	120	26	2	1	118	220	338	9.3e-42	161.4
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0006	NC_014760.1_0221	100.0	39	0	0	1	39	1	39	1.6e-18	82.8
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0007	NC_014760.1_0219	86.3	51	7	0	1	51	301	351	6.9e-19	84.3
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0008	NC_014760.1_0216	86.2	29	3	1	1	28	232	260	1.8e-08	48.9
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0009	NC_014760.1_0215	74.3	35	8	1	1	34	175	209	8.1e-09	50.4
24ead93c-c47b-4a80-9ea5-5b1236d48f2c_0010	NC_014760.1_0212	41.6	77	36	3	1	68	255	331	3.0e-04	36.6
dde52d2c-a55b-4fe2-8115-6226655e0acb_0001	NC_014760.1_0122	60.9	69	27	0	1	69	525	593	8.2e-17	77.8
dde52d2c-a55b-4fe2-8115-6226655e0acb_0002	NC_014760.1_0123	59.7	67	27	0	1	67	1	67	1.4e-14	70.5
dde52d2c-a55b-4fe2-8115-6226655e0acb_0003	NC_014760.1_0123	87.5	32	4	0	1	32	88	119	1.3e-10	56.2
dde52d2c-a55b-4fe2-8115-6226655e0acb_0004	NC_014760.1_0123	85.2	27	4	0	3	29	151	177	6.6e-10	53.9
dde52d2c-a55b-4fe2-8115-6226655e0acb_0005	NC_014760.1_0124	97.6	41	1	0	1	41	250	290	5.1e-17	77.8
dde52d2c-a55b-4fe2-8115-6226655e0acb_0007	NC_014760.1_0129	72.0	82	22	1	9	89	535	616	2.1e-25	106.7
275e9021-cc9a-4c5b-bb60-be87148403a2_0001	NC_014760.1_0434	79.8	89	17	1	1	89	214	301	5.3e-31	125.6
275e9021-cc9a-4c5b-bb60-be87148403a2_0002	NC_014760.1_0434	94.4	36	2	0	1	36	1	36	6.5e-16	74.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0003	NC_014760.1_0433	77.9	77	15	2	1	76	1	76	8.1e-26	107.8
275e9021-cc9a-4c5b-bb60-be87148403a2_0004	NC_014760.1_0432	95.5	156	7	0	1	156	308	463	1.4e-80	290.8
275e9021-cc9a-4c5b-bb60-be87148403a2_0005	NC_014760.1_0432	93.7	111	6	1	1	111	167	276	8.4e-53	198.0
275e9021-cc9a-4c5b-bb60-be87148403a2_0006	NC_014760.1_0432	80.4	92	17	1	1	91	71	162	2.3e-36	143.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0007	NC_014760.1_0431	96.7	60	2	0	8	67	43	102	7.7e-28	114.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0008	NC_014760.1_0430	94.6	56	2	1	9	63	201	256	7.2e-25	104.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0009	NC_014760.1_0430	94.6	74	4	0	1	74	64	137	2.3e-35	139.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0010	NC_014760.1_0428	86.1	79	11	0	5	83	98	176	2.0e-31	126.7
275e9021-cc9a-4c5b-bb60-be87148403a2_0011	NC_014760.1_0427	89.3	56	6	0	1	56	1	56	1.5e-19	86.7
275e9021-cc9a-4c5b-bb60-be87148403a2_0012	NC_014760.1_0426	87.7	57	7	0	1	57	46	102	5.2e-25	104.8
275e9021-cc9a-4c5b-bb60-be87148403a2_0013	NC_014760.1_0426	96.6	29	1	0	1	29	1	29	7.9e-13	63.5
275e9021-cc9a-4c5b-bb60-be87148403a2_0014	NC_014760.1_0425	95.7	47	2	0	1	47	1	47	5.7e-19	84.3
275e9021-cc9a-4c5b-bb60-be87148403a2_0015	NC_014760.1_0424	100.0	65	0	0	1	65	1	65	3.5e-33	132.1
275e9021-cc9a-4c5b-bb60-be87148403a2_0016	NC_014760.1_0424	83.5	79	12	1	11	88	463	541	8.0e-36	141.4
275e9021-cc9a-4c5b-bb60-be87148403a2_0017	NC_014760.1_0421	89.7	68	7	0	1	68	211	278	4.0e-32	128.6
275e9021-cc9a-4c5b-bb60-be87148403a2_0018	NC_014760.1_0421	73.1	93	23	2	5	95	41	133	2.0e-29	120.2
275e9021-cc9a-4c5b-bb60-be87148403a2_0019	NC_014760.1_0420	89.5	86	8	1	1	86	247	331	7.9e-35	137.9
275e9021-cc9a-4c5b-bb60-be87148403a2_0020	NC_014760.1_0420	92.7	96	5	1	1	94	138	233	1.1e-42	164.1
73a8644f-41d5-4696-941b-13d76cbf7b40_0001	NC_014760.1_0644	83.3	54	8	1	1	54	1	53	1.5e-18	83.2
73a8644f-41d5-4696-941b-13d76cbf7b40_0002	NC_014760.1_0645	100.0	39	0	0	1	39	426	464	1.3e-17	79.7
73a8644f-41d5-4696-941b-13d76cbf7b40_0003	NC_014760.1_0645	83.3	84	13	1	7	89	152	235	1.7e-32	130.2
73a8644f-41d5-4696-941b-13d76cbf7b40_0004	NC_014760.1_0645	91.0	78	7	0	1	78	67	144	5.5e-35	138.3
